timestep,true_position,predicted_position,trajectory_error,path_error,nees,train_samples,test_id
1012.0,[4988.04084996 3251.23600942 1012.        ],[4285.15588105 3807.30768264 1010.        ],[-702.88496892  556.07167321   -2.        ],[-415.60443905  731.35967006  -42.        ],3.5842043604449674,38,279
1090.0,[4457.41794385 2870.67768479 1090.        ],[3715.32119067 3459.33875615 1090.        ],[-742.09675318  588.66107136    0.        ],[-458.02863085  762.21206663  -40.        ],4.054093165277487,38,279
1205.0,[3672.61553376 2297.78759413 1205.        ],[2938.33813245 2983.15054705 1200.        ],[-734.27740131  685.36295292   -5.        ],[-522.72730799  815.28008418  -35.        ],4.652667749732099,38,279
15.0,[1167.74145842  962.06900543   15.        ],[1237.46714806 1038.61570469   10.        ],[69.72568964 76.54669926 -5.        ],[  0.   0. -15.],0.04287072457073496,166,282
52.0,[1370.15739918 1126.1461215    52.        ],[1514.57560241 1341.96478312   50.        ],[144.41820322 215.81866162  -2.        ],[-63.22793243 -11.33595098 -32.        ],0.26831585334211516,166,282
419.0,[5219.21432584 4353.4871684   419.        ],[4145.36018834 4115.45525568  420.        ],[-1.07385414e+03 -2.38031913e+02  1.00000000e+00],[-432.46112343  422.03641096   91.        ],4.623765575219972,166,282
635.0,[7832.6249047  6512.61454059  635.        ],[5650.19568512 5662.08440769  630.        ],[-2182.42921958  -850.53013289    -5.        ],[-667.17230727  695.6870474   205.        ],19.63806711657836,166,282
740.0,[8844.70460849 7355.18637058  740.        ],[6446.09014191 6474.13413808  740.        ],[-2398.61446658  -881.0522325      0.        ],[-819.88253069  736.26030028  220.        ],23.073531969139076,166,282
792.0,[9417.25785614 7850.3523089   792.        ],[6805.93271452 6840.92722038  790.        ],[-2.61132514e+03 -1.00942509e+03 -2.00000000e+00],[-820.15538863  834.84855761  248.        ],27.384183421241296,166,282
1141.0,[11757.75015007 12526.95916571  1141.        ],[9310.80718705 9429.37366882 1140.        ],[-2.44694296e+03 -3.09758550e+03 -1.00000000e+00],[-2375.66063608 -3023.07137633     9.        ],46.01725758007815,166,282
0.0,[10738.62021186  9618.17480193     0.        ],[10738.62021186  9618.17480193     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,185,283
218.0,[8938.9551107  7384.08090073  218.        ],[9582.32131014 8412.36314397  220.        ],[ 643.36619944 1028.28224324    2.        ],[-172.77599868  173.19768226  162.        ],6.438943516871374,185,283
308.0,[8326.69791134 6598.17713719  308.        ],[9124.32053228 7934.30287274  310.        ],[ 797.62262095 1336.12573555    2.        ],[-227.53984035  255.38598278  202.        ],10.613146645867161,185,283
346.0,[8085.50568128 6308.65546106  346.        ],[8920.88816318 7720.1781596   350.        ],[ 835.3824819  1411.52269854    4.        ],[-240.36208768  279.77985566  214.        ],11.57381632113812,185,283
588.0,[6842.43803409 4737.17127685  588.        ],[7693.7030664  6430.11508797  590.        ],[ 851.26503231 1692.94381112    2.        ],[-432.53412401  383.34698453  252.        ],15.839891812171786,185,283
635.0,[6768.22504023 4654.47116762  635.        ],[7488.31982951 6218.59915963  630.        ],[ 720.09478928 1564.12799201   -5.        ],[-410.93561938  413.2817428   215.        ],12.86557157708066,185,283
707.0,[6415.71331939 4199.63769581  707.        ],[7079.10043183 5797.37241602  710.        ],[ 663.38711244 1597.73472021    3.        ],[-479.53993336  447.93018315  223.        ],13.785083736022075,185,283
947.0,[5729.24312616 3290.05770075  947.        ],[5830.73456578 4543.14378737  950.        ],[ 101.49143962 1253.08608662    3.        ],[ 101.49143962 1253.08608662    3.        ],7.989306017500015,185,283
0.0,[14696.02810956 15748.00559358     0.        ],[14696.02810956 15748.00559358     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,44,284
115.0,[13974.8633417  14535.54511217   115.        ],[13959.70776101 14812.70587257   110.        ],[-15.1555807 277.1607604  -5.       ],[-158.66241789  113.73474662   15.        ],0.3076278402855212,44,284
151.0,[13829.03480876 14361.22945114   151.        ],[13670.74868357 14475.15272204   150.        ],[-158.2861252  113.9232709   -1.       ],[-158.2861252  113.9232709   -1.       ],0.15618761691609007,44,284
220.0,[13370.3985067 13758.4033709   220.       ],[13164.50992202 13829.4045753    220.        ],[-205.88858467   71.00120439    0.        ],[-134.50342942  160.15427235  -10.        ],0.19238194899643196,44,284
590.0,[10874.24445814 10589.84969207   590.        ],[10572.98279292 10612.21440904   590.        ],[-301.26166522   22.36471697    0.        ],[-154.64088229  197.65194998  -20.        ],0.3936741745158077,44,284
721.0,[9969.95912793 9477.98157307  721.        ],[9614.85879847 9514.07492839  720.        ],[-355.10032946   36.09335533   -1.        ],[-209.55437333  206.31442653  -21.        ],0.5532725609014847,44,284
950.0,[8269.36837358 7655.58776342  950.        ],[8126.52163723 7934.74144987  950.        ],[-142.84673635  279.15368644    0.        ],[-210.01393161  211.54517792   10.        ],0.377975954449194,44,284
1030.0,[7652.65839458 7033.06043393 1030.        ],[7515.72402241 7378.96422083 1030.        ],[-136.93437218  345.90378689    0.        ],[-221.33657213  270.91544087   10.        ],0.5146982016812479,44,284
1091.0,[7174.9122466 6589.2584928 1091.       ],[7028.83802928 6910.477363   1090.        ],[-146.07421732  321.21887019   -1.        ],[-228.23645486  243.91918345    9.        ],0.47790590758945617,44,284
0.0,[7920.75283491 7024.82585348    0.        ],[7920.75283491 7024.82585348    0.        ],[0. 0. 0.],[0. 0. 0.],0.0,87,285
118.0,[7310.72202536 6556.20623329  118.        ],[7272.93553031 6472.52472455  120.        ],[-37.78649505 -83.68150874   2.        ],[ 16.03116502 -37.6760588   -8.        ],0.029901272282658542,87,285
188.0,[6867.11385455 6235.2629772   188.        ],[6896.98560791 6151.90645318  190.        ],[ 29.87175336 -83.35652402   2.        ],[ 29.87175336 -83.35652402   2.        ],0.031286157106152734,87,285
288.0,[5853.3643584  5495.82494761  288.        ],[6358.61091939 5695.72764636  290.        ],[505.24656099 199.90269875   2.        ],[ 127.73730992 -116.62651387   72.        ],1.5111546683211285,87,285
360.0,[5723.49161914 5403.6073452   360.        ],[5981.10166832 5379.19843374  360.        ],[257.61004918 -24.40891146   0.        ],[  95.92252574 -159.09275635   30.        ],0.4717516452419234,87,285
478.0,[4988.7829799  4864.38566848  478.        ],[5335.15077116 4843.95823261  480.        ],[346.36779125 -20.42743587   2.        ],[ 131.54931833 -196.74746761   42.        ],0.9744088998075242,87,285
550.0,[4591.55793025 4571.63513502  550.        ],[4960.06971032 4537.11303502  550.        ],[368.51178006 -34.5221       0.        ],[ 155.85309499 -206.41813365   40.        ],1.2165108251554557,87,285
731.0,[3639.21968652 3872.47305563  731.        ],[4012.41094356 3779.54676722  730.        ],[373.19125704 -92.92628841  -1.        ],[ 165.31589681 -257.45692769   39.        ],1.6502877124414177,87,285
838.0,[3103.21633835 3477.64832771  838.        ],[3445.48163861 3332.71960659  840.        ],[ 342.26530026 -144.92872112    2.        ],[ 342.26530026 -144.92872112    2.        ],1.7299132530704484,87,285
0.0,[ 1168.11252339 10924.9600345      0.        ],[ 1168.11252339 10924.9600345      0.        ],[0. 0. 0.],[0. 0. 0.],0.0,500,286
38.0,[ 1173.86403042 10533.26846358    38.        ],[ 1196.08466818 10529.05388134    40.        ],[22.22063776 -4.21458224  2.        ],[22.22063776 -4.21458224  2.        ],0.0020632474584340453,500,286
257.0,[1223.21567133 8391.48187928  257.        ],[1349.2932449  8261.68142966  260.        ],[ 126.07757357 -129.80044962    3.        ],[119.45211537 -32.67635068  -7.        ],0.31005478889722443,500,286
336.0,[1226.18419109 6966.77054496  336.        ],[1404.69541779 7476.89069181  340.        ],[178.5112267  510.12014685   4.        ],[2.16348038e+02 7.81037471e-02 5.40000000e+01],2.639696221680651,500,286
522.0,[1316.90957608 5655.25090035  522.        ],[1557.06998126 5612.79558102  520.        ],[240.16040517 -42.45531933  -2.        ],[231.51390832  62.64445531 -12.        ],0.425216142617408,500,286
620.0,[1425.44607961 4646.26460747  620.        ],[1646.34930597 4571.38519849  620.        ],[220.90322636 -74.87940898   0.        ],[212.43773291  24.01322167 -10.        ],0.19776901188480653,500,286
879.0,[1759.2190195  1997.15430141  879.        ],[1848.72238762 2297.29970988  880.        ],[ 89.50336812 300.14540847   1.        ],[114.3966283   20.94435701  31.        ],0.5975910071388203,500,286
987.0,[1993.91761259  946.89638078  987.        ],[1940.53789873 1267.43132214  990.        ],[-53.37971386 320.53494136   3.        ],[-53.37971386 320.53494136   3.        ],0.5429981026870089,500,286
0.0,[  556.96851894 10410.58556062     0.        ],[  556.96851894 10410.58556062     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,500,287
67.0,[  988.70261073 10556.01560914    67.        ],[ 1380.9880607  10664.95184664    70.        ],[392.28544997 108.9362375    3.        ],[ 44.05019333  -0.81066178 -27.        ],0.6912220225798515,500,287
269.0,[ 2443.6483554  11037.46041749   269.        ],[ 3773.45584619 11425.26651069   270.        ],[1.32980749e+03 3.87806093e+02 1.00000000e+00],[ -23.74564853  -35.36172778 -109.        ],7.251204176782404,500,287
358.0,[ 3098.39249375 11241.83355403   358.        ],[ 4902.21104331 11737.18035075   360.        ],[1803.81854957  495.34679673    2.        ],[  48.56034086   -6.65515125 -138.        ],13.146008458262731,500,287
427.0,[ 3586.71399336 11366.38284212   427.        ],[ 5740.16620647 11948.46424532   430.        ],[2153.45221312  582.0814032     3.        ],[  60.35717308   21.52200023 -167.        ],18.839600982132186,500,287
638.0,[ 5051.6784922  11752.58308123   638.        ],[ 8244.52351859 12519.32210237   640.        ],[3.19284503e+03 7.66739021e+02 2.00000000e+00],[ -27.43923089   16.25124597 -268.        ],36.61623493110966,500,287
727.0,[ 5655.40119727 11910.9981142    727.        ],[ 9352.58016602 12724.5511076    730.        ],[3.69717897e+03 8.13552993e+02 3.00000000e+00],[ -32.96291433    8.53168965 -307.        ],47.74791870194222,500,287
796.0,[ 6123.49965605 12030.96118424   796.        ],[10215.03301485 12855.45032542   800.        ],[4.09153336e+03 8.24489141e+02 4.00000000e+00],[ -32.91081774    2.54226586 -336.        ],57.08536354007683,500,287
998.0,[ 7484.56596349 12390.86252617   998.        ],[12789.62917325 13028.79930328  1000.        ],[5.30506321e+03 6.37936777e+02 2.00000000e+00],[  24.32501053  -28.30404844 -418.        ],93.28932689782594,500,287
20.0,[13609.17881445  5074.42213567    20.        ],[13391.18634796  5031.84639917    20.        ],[-217.99246649  -42.5757365     0.        ],[  0.   0. -20.],0.19765555211881927,187,288
207.0,[10997.43802795  4804.74853017   207.        ],[11373.13676707  4618.08415719   210.        ],[ 375.69873912 -186.66437298    3.        ],[  56.16525514 -255.84083329   33.        ],0.6948932547255325,187,288
399.0,[9033.76221036 4563.93236541  399.        ],[9379.00827555 4156.27242849  400.        ],[ 345.24606519 -407.65993693    1.        ],[ 141.96076864 -459.83214301   21.        ],1.119861450799776,187,288
769.0,[4643.32149347 3197.78933009  769.        ],[5575.52176777 2999.63957626  770.        ],[ 932.2002743  -198.14975383    1.        ],[ 226.96691437 -455.62721686   71.        ],3.5365116562160837,187,288
1089.0,[ 855.86135171 1782.1766138  1089.        ],[2326.06488185 1745.6615572  1090.        ],[ 1.47020353e+03 -3.65150566e+01  1.00000000e+00],[ 1.47020353e+03 -3.65150566e+01  1.00000000e+00],8.246485477586267,187,288
0.0,[15880.09642663 22756.27684669     0.        ],[15880.09642663 22756.27684669     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,25,289
116.0,[14714.76689051 22142.57003896   116.        ],[14607.1136398  21967.45804721   120.        ],[-107.65325071 -175.11199175    4.        ],[  -1.17087563 -108.13862503   -6.        ],0.1780739003826654,25,289
155.0,[14295.09241022 21926.98982898   155.        ],[14288.16743866 21765.21417526   150.        ],[  -6.92497156 -161.77565372   -5.        ],[ 99.29258027 -94.13124677 -15.        ],0.08367767869914931,25,289
227.0,[13562.23909583 21572.86641869   227.        ],[13446.96676592 21216.43987774   230.        ],[-115.27232991 -356.42654095    3.        ],[  92.95680926 -218.07841237  -17.        ],0.5815376765720291,25,289
516.0,[10557.54050683 20020.95892109   516.        ],[10784.45533247 19141.66983977   520.        ],[ 226.91482564 -879.28908133    4.        ],[ 544.80121416 -586.84435446  -36.        ],2.3912569727198147,25,289
596.0,[ 9710.3991819  19592.44431822   596.        ],[10197.49923479 18552.91697594   600.        ],[  487.1000529  -1039.52734227     4.        ],[ 772.4653544  -744.48563928  -36.        ],2.6205619078890514,25,289
659.0,[ 8957.87942413 19202.86994048   659.        ],[ 9796.48689267 18108.7030242    660.        ],[ 8.38607469e+02 -1.09416692e+03  1.00000000e+00],[1035.15070412 -871.7620919   -29.        ],1.7307450289032045,25,289
847.0,[ 7039.84459777 18094.51987212   847.        ],[ 8711.60170717 16671.55692298   850.        ],[ 1671.7571094  -1422.96294913     3.        ],[ 1775.96665166 -1269.05400045   -17.        ],1.4513373076651612,25,289
967.0,[ 5889.17212793 17353.6240838    967.        ],[ 8106.16276536 15732.52771817   970.        ],[ 2216.99063742 -1621.09636563     3.        ],[ 2317.2201218  -1462.76402697   -17.        ],1.372858709395193,25,289
1039.0,[ 5093.05223628 16773.42810552  1039.        ],[ 7749.43813295 15172.49980971  1040.        ],[ 2.6563859e+03 -1.6009283e+03  1.0000000e+00],[ 2.6563859e+03 -1.6009283e+03  1.0000000e+00],1.5604780333466926,25,289
0.0,[ 637.30408479 5960.64721512    0.        ],[ 637.30408479 5960.64721512    0.        ],[0. 0. 0.],[0. 0. 0.],0.0,500,290
38.0,[ 984.2498311  6155.32724509   38.        ],[1081.08406977 6145.01830404   40.        ],[ 96.83423867 -10.30894105   2.        ],[ -6.6233097  -46.00252252  -8.        ],0.04140541062042277,500,290
367.0,[4075.22102546 7777.72862363  367.        ],[4000.00201586 7393.23895155  370.        ],[ -75.2190096  -384.48967207    3.        ],[ 105.73609959 -291.95249488   23.        ],0.12433342907255504,500,290
399.0,[4375.7836506  7927.32738544  399.        ],[4275.67197241 7527.38020393  400.        ],[-100.11167819 -399.94718151    1.        ],[ 141.2378233 -297.1800287   31.       ],0.0977984613623447,500,290
726.0,[7600.15270143 9130.49990712  726.        ],[7242.31697043 8515.079397    730.        ],[-357.835731   -615.42051012    4.        ],[ 105.70158826 -499.48321305   54.        ],0.0013272661731361123,500,290
769.0,[8007.02544028 9316.07153471  769.        ],[7613.17556786 8608.11783006  770.        ],[-393.84987242 -707.95370465    1.        ],[ 162.28897401 -570.46610551   61.        ],8.031245133711404e-05,500,290
1001.0,[10394.82851779 10850.98454303  1001.        ],[9747.02844401 9142.57924366 1000.        ],[-6.47800074e+02 -1.70840530e+03 -1.00000000e+00],[ -555.20096881 -1685.07892623     9.        ],0.00042954143255120056,500,290
0.0,[  421.71533762 11210.13447848     0.        ],[  421.71533762 11210.13447848     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,99,292
190.0,[ 1395.57534958 11521.0826457    190.        ],[ 2181.67313719 11211.04582026   190.        ],[ 786.09778761 -310.03682544    0.        ],[ -39.04652659 -313.63963075  -90.        ],2.571063883957292,99,292
360.0,[ 2238.82049234 11786.90394539   360.        ],[ 3725.91671484 11237.80854227   360.        ],[1487.0962225  -549.09540313    0.        ],[  33.85160557 -574.97502316 -160.        ],8.18634654835088,99,292
562.0,[ 3251.45679359 12122.95639995   562.        ],[ 5560.98190559 11292.46415972   560.        ],[ 2.30952511e+03 -8.30492240e+02 -2.00000000e+00],[  19.02678192 -895.59219816 -252.        ],17.367307390577754,99,292
740.0,[ 4149.6195518  12406.77425159   740.        ],[ 7219.29361402 11365.68820919   740.        ],[ 3069.67406222 -1041.08604239     0.        ],[   32.65742671 -1157.00135656  -330.        ],27.759683900770355,99,292
928.0,[ 5096.94841846 12703.14399879   928.        ],[ 8959.88774769 11446.41610595   930.        ],[ 3.86293933e+03 -1.25672789e+03  2.00000000e+00],[    3.41302827 -1426.16098272  -418.        ],39.63704700992502,99,292
1108.0,[ 5993.25585183 12984.47676964  1108.        ],[10617.63406573 11501.93780886  1110.        ],[ 4.62437821e+03 -1.48253896e+03  2.00000000e+00],[   28.95837362 -1673.80035091  -498.        ],52.333243903921286,99,292
1297.0,[ 6940.95578345 13281.28862695  1297.        ],[12361.96867726 11544.43007235  1300.        ],[ 5.42101289e+03 -1.73685855e+03  3.00000000e+00],[   94.52309359 -1924.5455459   -577.        ],66.09491815457004,99,292
1429.0,[ 7595.88545428 13496.5894802   1429.        ],[13561.41904998 11565.53713327  1430.        ],[ 5.96553360e+03 -1.93105235e+03  1.00000000e+00],[   81.79735518 -2108.16011101  -639.        ],76.03243625430842,99,292
1470.0,[ 7806.65035685 13565.57074283  1470.        ],[13931.50264186 11571.73647885  1470.        ],[ 6124.85228502 -1993.83426398     0.        ],[  145.52009895 -2163.47560331  -650.        ],78.94628446596847,99,292
0.0,[ -533.96249084 10356.74112177     0.        ],[ -533.96249084 10356.74112177     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,34,293
48.0,[-351.95512339 9969.84087426   48.        ],[ -396.43021558 10073.13776393    50.        ],[-44.47509219 103.29688967   2.        ],[10.61781299 -9.99396603 22.        ],0.05033613511424001,34,293
369.0,[ 789.62625469 7401.20610903  369.        ],[ 482.34292585 8271.22782674  370.        ],[-307.28332884  870.02171771    1.        ],[100.02216542  26.61492108 151.        ],3.2856753866342903,34,293
